split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,4,1,The calm rat,The calm rats,-9.419692993164062,-11.294692993164062,-13.1149263381958,-11.9899263381958,-13.998537063598633,-12.873537063598633,
train,0,4,1,The timid shark,The timid sharks,-10.66568374633789,-11.66568374633789,-13.797197341918945,-9.047197341918945,-13.981307029724121,-9.918807029724121,
train,0,4,1,The fuzzy monitor,The fuzzy monitors,-12.39873218536377,-16.148731231689453,-15.617432594299316,-11.992432594299316,-15.53000259399414,-12.34250259399414,
train,0,4,1,The fuzzy whale,The fuzzy whales,-9.54865550994873,-9.98615550994873,-11.789777755737305,-8.852277755737305,-12.155233383178711,-9.780233383178711,
train,0,4,1,The quiet shark,The quiet sharks,-11.860380172729492,-14.485380172729492,-15.807750701904297,-11.682750701904297,-14.663643836975098,-10.663643836975098,
train,0,4,1,The calm cock,The calm cocks,-5.978896617889404,-11.041396141052246,-7.12786340713501,-3.6278634071350098,-4.838098049163818,-2.8380980491638184,
train,0,4,1,The slender dolphin,The slender dolphins,-1.9374852180480957,-9.124984741210938,-8.384766578674316,-2.5722668170928955,-7.210769176483154,-1.5857691764831543,
train,0,4,1,The calm dolphin,The calm dolphins,-9.917349815368652,-12.292349815368652,-13.327404975891113,-10.514904975891113,-14.017853736877441,-11.767853736877441,
train,0,4,1,The sleepy whale,The sleepy whales,-12.279829978942871,-13.217329978942871,-15.421369552612305,-11.483869552612305,-14.778412818908691,-11.278412818908691,
train,0,4,1,The timid rat,The timid rats,-13.228370666503906,-15.540870666503906,-15.720158576965332,-13.595158576965332,-15.492911338806152,-13.617911338806152,
train,0,4,1,The nervous chick,The nervous chicks,-14.637359619140625,-16.949859619140625,-17.599822998046875,-14.849823951721191,-17.795448303222656,-15.389198303222656,
train,0,4,1,The sleepy frog,The sleepy frogs,-14.399466514587402,-15.555716514587402,-17.151010513305664,-12.526010513305664,-17.24372673034668,-13.462477684020996,
train,0,4,1,The slender chick,The slender chicks,-15.372040748596191,-15.653290748596191,-16.512943267822266,-13.76294231414795,-17.329973220825195,-14.267472267150879,
train,0,4,1,The slender doe,The slender does,-9.776532173156738,-10.839032173156738,-13.025616645812988,-10.338116645812988,-14.412022590637207,-11.224522590637207,
train,0,4,1,The slender cow,The slender cows,-14.910335540771484,-17.347835540771484,-16.602216720581055,-13.445966720581055,-15.783916473388672,-13.033916473388672,
train,0,4,1,The sleepy turtle,The sleepy turtles,-12.496381759643555,-13.371381759643555,-17.07004165649414,-11.070040702819824,-16.187042236328125,-10.530793190002441,
train,0,4,1,The nervous shark,The nervous sharks,-11.255663871765137,-14.568163871765137,-14.513059616088867,-10.575559616088867,-14.636140823364258,-10.323640823364258,
train,0,4,1,The calm panda,The calm pandas,-13.367040634155273,-13.929540634155273,-14.526808738708496,-12.839308738708496,-15.405099868774414,-13.342599868774414,
train,0,4,1,The calm frog,The calm frogs,-9.402338027954102,-12.277338027954102,-13.070575714111328,-8.758075714111328,-13.58823299407959,-9.83823299407959,
train,0,4,1,The small pup,The small pups,-10.93418025970459,-14.24668025970459,-17.072534561157227,-13.322534561157227,-16.887834548950195,-14.700334548950195,
train,0,4,1,The nervous rat,The nervous rats,-12.232378959655762,-13.482378959655762,-14.671459197998047,-12.983959197998047,-15.393058776855469,-13.893058776855469,
train,0,4,1,The timid rat,The timid rats,-11.915870666503906,-17.697120666503906,-16.688907623291016,-13.282658576965332,-16.86791229248047,-14.117911338806152,
train,0,4,1,The timid chick,The timid chicks,-13.320462226867676,-15.414212226867676,-16.393798828125,-12.112547874450684,-16.228961944580078,-13.291461944580078,
train,0,4,1,The quiet whale,The quiet whales,-9.69881820678711,-10.01131820678711,-13.6776762008667,-9.5526762008667,-13.350601196289062,-9.163101196289062,
train,0,4,1,The timid shark,The timid sharks,-2.9781839847564697,-9.97818374633789,-7.547197341918945,-2.2971973419189453,-7.106306552886963,-2.231306552886963,
train,0,4,1,The slender whale,The slender whales,-13.924427032470703,-15.518177032470703,-14.765548706054688,-12.203048706054688,-15.188404083251953,-11.563404083251953,
train,0,4,1,The fuzzy bat,The fuzzy bats,-10.010824203491211,-15.010824203491211,-14.988373756408691,-10.613373756408691,-14.363322257995605,-11.238322257995605,
train,0,4,1,The nervous rabbit,The nervous rabbits,-10.776631355285645,-12.839131355285645,-14.691119194030762,-10.753619194030762,-15.862159729003906,-13.049659729003906,
train,0,4,1,The calm whale,The calm whales,-2.7315430641174316,-9.10654354095459,-6.315929889678955,-2.815929889678955,-5.761782169342041,-2.386782169342041,
train,0,4,1,The nervous kitten,The nervous kittens,-5.248438835144043,-12.560938835144043,-8.379204750061035,-4.379205226898193,-8.169522285461426,-4.044522285461426,
train,0,4,1,The bright kitten,The bright kittens,-14.585955619812012,-15.273455619812012,-17.0045108795166,-14.004510879516602,-17.019460678100586,-14.51945972442627,
train,0,4,1,The slender horse,The slender horses,-15.201730728149414,-16.264230728149414,-16.17241859436035,-14.609918594360352,-16.791404724121094,-15.041403770446777,
train,0,4,1,The nervous turtle,The nervous turtles,-13.128247261047363,-13.628247261047363,-15.130615234375,-12.318115234375,-14.234410285949707,-11.734410285949707,
train,0,4,1,The timid lion,The timid lions,-2.94751238822937,-10.26001262664795,-8.892224311828613,-2.8297245502471924,-8.195589065551758,-3.070589303970337,
train,0,4,1,The quiet bat,The quiet bats,-2.531392812728882,-9.156393051147461,-6.99532413482666,-2.24532413482666,-5.944455146789551,-1.8194550275802612,
train,0,4,1,The fuzzy dolphin,The fuzzy dolphins,-2.761502981185913,-9.386503219604492,-7.364805698394775,-2.4898056983947754,-7.029962062835693,-3.0299620628356934,
train,0,4,1,The small dolphin,The small dolphins,-1.9904109239578247,-9.615410804748535,-7.992152690887451,-1.8671528100967407,-7.3896894454956055,-2.3896894454956055,
train,0,4,1,The bright shark,The bright sharks,-11.615523338317871,-12.740523338317871,-14.988508224487305,-11.176008224487305,-14.820993423461914,-11.633493423461914,
train,0,4,1,The quiet rabbit,The quiet rabbits,-12.601724624633789,-12.914224624633789,-15.127870559692383,-12.440370559692383,-16.400819778442383,-14.088319778442383,
train,0,4,1,The sleepy kit,The sleepy kits,-12.041253089904785,-16.3225040435791,-12.3964204788208,-11.1464204788208,-12.292147636413574,-11.979647636413574,
train,0,4,1,The nervous turtle,The nervous turtles,-12.628247261047363,-13.690747261047363,-15.318115234375,-12.068115234375,-15.359410285949707,-12.234410285949707,
train,0,4,1,The sleepy whale,The sleepy whales,-8.717329978942871,-12.654829978942871,-12.233869552612305,-10.483869552612305,-11.840912818908691,-10.153412818908691,
train,0,4,1,The bright monitor,The bright monitors,-14.014366149902344,-14.451866149902344,-15.958246231079102,-13.645746231079102,-15.344141006469727,-13.906641006469727,
train,0,4,1,The nervous rabbit,The nervous rabbits,-3.3391311168670654,-10.839131355285645,-7.25361967086792,-2.50361967086792,-7.924659729003906,-2.799659490585327,
train,0,4,1,The timid monitor,The timid monitors,-2.2907843589782715,-8.04078483581543,-9.311990737915039,-3.061990737915039,-9.5065336227417,-4.131533622741699,
train,0,4,1,The timid kitten,The timid kittens,-4.363702297210693,-12.738702774047852,-9.582151412963867,-3.832151412963867,-9.138253211975098,-3.7632534503936768,
train,0,4,1,The fuzzy turtle,The fuzzy turtles,-10.213155746459961,-12.150655746459961,-15.120892524719238,-9.495892524719238,-13.879819869995117,-8.692319869995117,
train,0,4,1,The sleepy rat,The sleepy rats,-14.46402645111084,-15.65152645111084,-16.0538272857666,-13.241328239440918,-17.35405731201172,-14.072808265686035,
train,0,4,1,The quiet horse,The quiet horses,-11.993391990661621,-13.993391990661621,-15.05731201171875,-11.74481201171875,-14.83135986328125,-12.26885986328125,
train,0,4,1,The calm horse,The calm horses,-11.116704940795898,-14.741704940795898,-15.347846031188965,-11.066596031188965,-15.398435592651367,-11.585935592651367,
train,0,4,1,The fuzzy panda,The fuzzy pandas,-12.372529029846191,-13.747529029846191,-15.20764446258545,-13.39514446258545,-14.272469520568848,-13.772469520568848,
train,0,4,1,The sleepy horse,The sleepy horses,-4.17793083190918,-11.05293083190918,-8.60042953491211,-2.9129295349121094,-7.677706718444824,-2.677706718444824,
train,0,4,1,The sleepy dog,The sleepy dogs,-4.517773628234863,-12.080273628234863,-8.20321273803711,-3.4532124996185303,-8.05152702331543,-3.0515265464782715,
train,0,4,1,The sleepy doe,The sleepy does,-13.816704750061035,-16.50420379638672,-14.168182373046875,-12.168182373046875,-15.351219177246094,-13.351219177246094,
train,0,4,1,The bright cow,The bright cows,-2.7095255851745605,-8.709525108337402,-7.345935344696045,-1.845935344696045,-6.467348098754883,-1.9673479795455933,
train,0,4,1,The quiet pup,The quiet pups,-10.069273948669434,-13.694273948669434,-13.160320281982422,-11.222820281982422,-12.758767127990723,-11.196267127990723,
train,0,4,1,The nervous cow,The nervous cows,-9.956643104553223,-10.394143104553223,-12.68484115600586,-9.62234115600586,-12.87393856048584,-9.93643856048584,
train,0,4,1,The quiet shark,The quiet sharks,-12.985380172729492,-16.079130172729492,-16.620250701904297,-13.557750701904297,-15.976143836975098,-13.038643836975098,
train,0,4,1,The calm cow,The calm cows,-12.191308975219727,-15.628808975219727,-14.628401756286621,-11.503401756286621,-14.994725227355957,-12.619725227355957,
train,0,4,1,The nervous frog,The nervous frogs,-12.274168014526367,-12.899168014526367,-15.236295700073242,-12.111295700073242,-14.517722129821777,-11.517722129821777,
train,0,4,1,The small lion,The small lions,-10.952735900878906,-15.015235900878906,-15.409215927124023,-10.534215927124023,-14.144852638244629,-10.832352638244629,
train,0,4,1,The timid dolphin,The timid dolphins,-10.015571594238281,-13.203071594238281,-15.62243366241455,-10.18493366241455,-14.697430610656738,-9.634930610656738,
train,0,4,1,The bright bat,The bright bats,-17.00731658935547,-18.56981658935547,-17.336666107177734,-15.461665153503418,-16.375341415405273,-14.562841415405273,
train,0,4,1,The small doe,The small does,-12.386556625366211,-14.449056625366211,-15.962080001831055,-13.462080001831055,-15.916726112365723,-11.791726112365723,
train,0,4,1,The small bat,The small bats,-8.948610305786133,-11.511110305786133,-13.755746841430664,-10.755746841430664,-13.325506210327148,-10.638006210327148,
train,0,4,1,The quiet kitten,The quiet kittens,-12.210135459899902,-13.397635459899902,-15.773120880126953,-12.460620880126953,-16.773700714111328,-13.836201667785645,
train,0,4,1,The nervous dolphin,The nervous dolphins,-13.751611709594727,-16.189111709594727,-17.420312881469727,-12.639062881469727,-17.54984474182129,-12.393594741821289,
train,0,4,1,The small monitor,The small monitors,-14.705215454101562,-16.142715454101562,-16.269433975219727,-13.76943302154541,-15.769584655761719,-14.269584655761719,
train,0,4,1,The bright pup,The bright pups,-3.6190245151519775,-8.431524276733398,-8.400115966796875,-3.900115728378296,-7.788064479827881,-3.788064479827881,
train,0,4,1,The sleepy panda,The sleepy pandas,-9.323726654052734,-13.761226654052734,-12.688987731933594,-11.126487731933594,-12.59720230102539,-11.78470230102539,
train,0,4,1,The calm chick,The calm chicks,-4.075871467590332,-8.825871467590332,-7.508467197418213,-3.320967197418213,-7.200446128845215,-3.9504458904266357,
train,0,4,1,The nervous shark,The nervous sharks,-14.505663871765137,-16.661914825439453,-16.638059616088867,-12.825559616088867,-17.417390823364258,-13.573640823364258,
train,0,4,1,The slender frog,The slender frogs,-9.886344909667969,-11.448844909667969,-14.043392181396484,-9.043392181396484,-13.920302391052246,-10.232802391052246,
train,0,4,1,The small pup,The small pups,-2.55918025970459,-7.74668025970459,-9.635034561157227,-3.3225350379943848,-8.512834548950195,-4.137834548950195,
train,0,4,1,The nervous bat,The nervous bats,-9.655732154846191,-14.468232154846191,-12.481783866882324,-9.044283866882324,-13.698752403259277,-9.823752403259277,
train,0,4,1,The timid pup,The timid pups,-12.760819435119629,-14.135819435119629,-15.643210411071777,-12.643210411071777,-15.607915878295898,-12.857915878295898,
train,0,4,1,The quiet turtle,The quiet turtles,-6.1402130126953125,-10.390213012695312,-11.123029708862305,-8.248029708862305,-10.672750473022461,-8.360250473022461,
train,0,4,1,The timid pup,The timid pups,-10.573319435119629,-14.885819435119629,-13.955710411071777,-8.955710411071777,-13.045415878295898,-9.107915878295898,
train,0,4,1,The fuzzy rabbit,The fuzzy rabbits,-11.804095268249512,-14.741595268249512,-15.051396369934082,-11.676396369934082,-14.950100898742676,-12.075100898742676,
train,0,4,1,The small chick,The small chicks,-3.5007922649383545,-9.938292503356934,-9.088285446166992,-2.650784969329834,-8.17866325378418,-3.303663730621338,
train,0,4,1,The nervous whale,The nervous whales,-13.820631980895996,-16.66438102722168,-16.630889892578125,-14.599639892578125,-18.404817581176758,-15.467317581176758,
train,0,4,1,The small bat,The small bats,-13.386110305786133,-18.198610305786133,-18.005746841430664,-14.130746841430664,-17.57550621032715,-14.763006210327148,
train,0,4,1,The fuzzy horse,The fuzzy horses,-2.6878981590270996,-9.375398635864258,-8.206543922424316,-2.4565436840057373,-7.062007427215576,-3.1870076656341553,
train,0,4,1,The slender doe,The slender does,-11.526532173156738,-15.307782173156738,-15.275616645812988,-11.525616645812988,-16.16202163696289,-11.912022590637207,
train,0,4,1,The sleepy doe,The sleepy does,-7.941704273223877,-12.191704750061035,-13.605682373046875,-9.980682373046875,-14.601219177246094,-10.351219177246094,
train,0,4,1,The calm rat,The calm rats,-12.919692993164062,-15.669692993164062,-16.927425384521484,-13.4899263381958,-16.373537063598633,-13.873537063598633,
train,0,4,1,The slender kitten,The slender kittens,-15.630459785461426,-16.13045883178711,-19.220352172851562,-15.157851219177246,-19.34578514099121,-15.814534187316895,
train,0,4,1,The slender lion,The slender lions,-10.687881469726562,-13.312881469726562,-14.736273765563965,-12.486273765563965,-13.68669605255127,-12.24919605255127,
train,0,4,1,The small horse,The small horses,-3.552980422973633,-10.927980422973633,-8.65891170501709,-2.40891170501709,-7.411159515380859,-2.7861597537994385,
train,0,4,1,The quiet rat,The quiet rats,-7.822334289550781,-11.072334289550781,-13.247380256652832,-9.747380256652832,-11.870789527893066,-8.433289527893066,
train,0,4,1,The sleepy rat,The sleepy rats,-11.15152645111084,-12.77652645111084,-13.991328239440918,-11.178828239440918,-14.510308265686035,-12.010308265686035,
train,0,4,1,The nervous dog,The nervous dogs,-4.529360771179199,-11.4668607711792,-7.812612533569336,-2.937612295150757,-7.6413702964782715,-3.7663702964782715,
train,0,4,1,The small lion,The small lions,-13.390235900878906,-14.952735900878906,-16.909215927124023,-13.284215927124023,-15.019852638244629,-12.207352638244629,
train,0,4,1,The slender chick,The slender chicks,-3.1220409870147705,-6.37204122543335,-8.70044231414795,-2.9504427909851074,-7.954972743988037,-2.954972505569458,
train,0,4,1,The slender turtle,The slender turtles,-13.58245849609375,-16.55120849609375,-15.773833274841309,-11.023833274841309,-16.124019622802734,-11.499019622802734,
train,0,4,1,The nervous pup,The nervous pups,-3.386359930038452,-7.823860168457031,-7.580671787261963,-3.705671787261963,-7.961362838745117,-3.961362838745117,
train,0,4,1,The small dog,The small dogs,-2.859927177429199,-11.3599271774292,-8.31239128112793,-2.249891757965088,-7.8487548828125,-3.5987548828125,
train,0,4,1,The slender dolphin,The slender dolphins,-10.187484741210938,-13.749984741210938,-14.447266578674316,-9.634766578674316,-14.648269653320312,-9.710769653320312,
train,0,4,1,The bright dog,The bright dogs,-13.039488792419434,-13.726988792419434,-15.573968887329102,-12.698968887329102,-15.618535995483398,-13.556035995483398,
train,0,4,1,The nervous lion,The nervous lions,-3.6663970947265625,-9.603897094726562,-7.282729625701904,-3.4077296257019043,-6.96658992767334,-2.96658992767334,
train,0,4,1,The timid turtle,The timid turtles,-14.870599746704102,-17.7143497467041,-18.805843353271484,-14.0870943069458,-17.980789184570312,-14.293289184570312,
train,0,4,1,The bright whale,The bright whales,-9.44146728515625,-11.31646728515625,-12.888714790344238,-8.576214790344238,-12.83453369140625,-8.70953369140625,
train,0,4,1,The slender panda,The slender pandas,-4.820800304412842,-11.32080078125,-8.15822982788086,-3.1582300662994385,-6.1049065589904785,-2.6049065589904785,
train,0,4,1,The small dog,The small dogs,-6.234927177429199,-10.7974271774292,-10.81239128112793,-8.81239128112793,-10.5362548828125,-9.8487548828125,
train,0,4,1,The quiet horse,The quiet horses,-11.430891990661621,-12.993391990661621,-14.74481201171875,-11.30731201171875,-14.26885986328125,-11.26885986328125,
train,0,4,1,The small kit,The small kits,-4.4169158935546875,-11.229415893554688,-5.5613813400268555,-2.3113815784454346,-5.445455551147461,-2.945455312728882,
train,0,4,1,The nervous bat,The nervous bats,-9.843232154846191,-15.280732154846191,-14.794283866882324,-12.044283866882324,-15.948752403259277,-13.573752403259277,
train,0,4,1,The sleepy turtle,The sleepy turtles,-13.246381759643555,-14.871381759643555,-15.788790702819824,-12.757540702819824,-16.218292236328125,-13.280793190002441,
train,0,4,1,The sleepy whale,The sleepy whales,-2.717329502105713,-9.967329978942871,-6.296370029449463,-2.671370029449463,-6.153412818908691,-2.2784128189086914,
train,0,4,1,The timid pup,The timid pups,-14.260819435119629,-14.573319435119629,-17.736961364746094,-14.080710411071777,-18.2329158782959,-14.982915878295898,
train,0,4,1,The small kitten,The small kittens,-13.491533279418945,-16.179033279418945,-18.15922737121582,-14.84672737121582,-18.01947593688965,-15.894475936889648,
train,0,4,1,The small shark,The small sharks,-12.399778366088867,-14.649778366088867,-15.43988037109375,-11.50238037109375,-15.505678176879883,-12.130678176879883,
train,0,4,1,The small panda,The small pandas,-15.860251426696777,-19.57900047302246,-18.146770477294922,-14.959270477294922,-17.587215423583984,-15.899715423583984,
train,0,4,1,The small doe,The small does,-14.824056625366211,-16.85530662536621,-17.462080001831055,-13.962080001831055,-18.22922706604004,-14.104226112365723,
train,0,4,1,The bright rat,The bright rats,-11.45695972442627,-15.64445972442627,-14.478379249572754,-10.790879249572754,-13.646661758422852,-10.834161758422852,
train,0,4,1,The bright turtle,The bright turtles,-9.687362670898438,-12.937362670898438,-13.892719268798828,-8.767719268798828,-12.887977600097656,-8.575477600097656,
train,0,4,1,The small kitten,The small kittens,-3.8040337562561035,-12.741533279418945,-10.28422737121582,-3.409226894378662,-9.456975936889648,-4.206975936889648,
train,0,4,1,The sleepy chick,The sleepy chicks,-11.87273120880127,-13.87273120880127,-15.39810848236084,-12.02310848236084,-16.130796432495117,-13.630796432495117,
train,0,4,1,The bright chick,The bright chicks,-13.573587417602539,-15.636087417602539,-16.593647003173828,-13.249897003173828,-16.370620727539062,-13.870621681213379,
train,0,4,1,The sleepy lion,The sleepy lions,-10.321903228759766,-13.196903228759766,-13.773493766784668,-11.710993766784668,-13.7678804397583,-11.9553804397583,
train,0,4,1,The sleepy shark,The sleepy sharks,-10.517419815063477,-14.767419815063477,-13.975516319274902,-11.350516319274902,-13.627082824707031,-11.377082824707031,
train,0,4,1,The fuzzy bat,The fuzzy bats,-10.948324203491211,-15.510824203491211,-14.300873756408691,-12.550873756408691,-14.050822257995605,-12.363322257995605,
train,0,4,1,The nervous doe,The nervous does,-12.361082077026367,-13.048582077026367,-15.216732025146484,-10.216732025146484,-17.63105010986328,-11.881051063537598,
train,0,4,1,The bright frog,The bright frogs,-12.885025024414062,-14.385025024414062,-19.11265754699707,-13.08140754699707,-16.5738468170166,-11.448846817016602,
